,employer,chill_app,time_chill,work_app,time_work,timestamp,coef
1184,Howard Barnes,YouTube,3.0,PyCharm,7.0,10-09-2022,1.0
25,Paul Glass,YouTube,2.0,PgAdmin4,8.0,10-09-2022,0.5
2722,Ann Gardner,Twitch,3.9,PyCharm,6.1,10-09-2022,0.5
1890,Ray Zanola,Яндекс.Музыка,2.6,Git,7.4,10-09-2022,0.5
1789,Joe Gordon,Яндекс.Музыка,2.6,Git,7.4,10-09-2022,0.5
2412,Laura Acker,Twitch,2.2,Git,7.8,10-09-2022,1.0
18,Paul Glass,Яндекс.Музыка,4.0,Teams,6.0,11-09-2022,0.5
531,Kenneth Harvey,Яндекс.Музыка,2.2,Git,7.8,11-09-2022,0.0
349,Louise Gerber,Яндекс.Музыка,3.4,Teams,6.6,11-09-2022,2.0
2891,Amanda Leatham,Яндекс.Музыка,2.7,PyCharm,7.3,11-09-2022,1.0
2635,Larry Williamson,YouTube,6.4,PgAdmin4,3.6,11-09-2022,0.5
2706,Ann Gardner,Яндекс.Музыка,2.1,Teams,7.9,11-09-2022,0.5
327,David Orr,Яндекс.Музыка,2.1,Git,7.9,11-09-2022,2.0
1463,Lachelle Armstrong,YouTube,3.1,PyCharm,6.9,11-09-2022,0.5
1889,Shirley Murphree,YouTube,2.8,Git,7.2,11-09-2022,2.0
2203,Barry Powell,Twitch,2.5,Git,7.5,11-09-2022,1.0
1146,Joyce Osborne,Twitch,3.6,PgAdmin4,6.4,11-09-2022,1.0
139,John Vest,YouTube,2.2,Git,7.8,11-09-2022,1.0
1820,Carol Chapman,YouTube,2.2,Git,7.8,11-09-2022,3.0
1730,Irene Semmes,Twitch,7.1,Git,2.9,11-09-2022,2.0
1045,Emmie Jenkins,Twitch,3.6,Teams,6.4,11-09-2022,0.5
1937,Anna Lauer,Twitch,3.5,PyCharm,6.5,11-09-2022,1.0
49,Sandra Cox,Twitch,3.8,PgAdmin4,6.2,11-09-2022,1.5
1015,Priscilla Boyd,Яндекс.Музыка,3.2,Git,6.8,11-09-2022,1.5
787,Alice Washington,Яндекс.Музыка,4.0,Teams,6.0,11-09-2022,1.5
1291,Ralph Roache,Twitch,3.7,PgAdmin4,6.3,11-09-2022,1.5
189,Yvette Dugas,Twitch,2.8,PyCharm,7.2,11-09-2022,1.5
2525,Megan Elizondo,Twitch,3.9,PgAdmin4,6.1,11-09-2022,1.5
746,Brent Degan,Яндекс.Музыка,2.2,Git,7.8,11-09-2022,3.0
2370,Nellie Alexander,YouTube,3.9,PyCharm,6.1,11-09-2022,1.0
2058,Wilma Harden,Яндекс.Музыка,2.3,PgAdmin4,7.7,11-09-2022,2.0
1787,Joe Gordon,Twitch,3.8,PgAdmin4,6.2,12-09-2022,0.5
2759,Marvin Wilson,YouTube,3.4,Teams,6.6,12-09-2022,1.0
2627,Larry Williamson,YouTube,2.9,PyCharm,7.1,12-09-2022,0.0
335,Louise Gerber,Яндекс.Музыка,3.8,Teams,6.2,12-09-2022,0.5
451,Dorathy Lander,Яндекс.Музыка,2.0,Git,8.0,12-09-2022,1.0
1745,Charles Brown,Twitch,2.1,PyCharm,7.9,12-09-2022,1.0
1625,David Lott,Twitch,7.0,PgAdmin4,3.0,12-09-2022,1.0
666,Albert Ortiz,Twitch,6.7,PgAdmin4,3.3,12-09-2022,0.5
2322,Lyndon Falls,YouTube,2.5,Git,7.5,12-09-2022,1.0
1687,Dorthea Guyton,Twitch,2.6,Teams,7.4,12-09-2022,0.5
223,Salvatore Ketron,Twitch,2.4,Git,7.6,12-09-2022,0.5
445,Ann Flanagan,YouTube,2.3,PyCharm,7.7,12-09-2022,0.5
2103,Scott Self,Twitch,2.7,Teams,7.3,12-09-2022,2.5
132,John Vest,Яндекс.Музыка,3.7,Teams,6.3,12-09-2022,0.5
2522,Megan Elizondo,YouTube,7.0,Git,3.0,12-09-2022,1.5
2826,Bruce Makela,Twitch,2.8,Teams,7.2,12-09-2022,1.0
580,Evelyn Moran,YouTube,3.1,PyCharm,6.9,12-09-2022,0.5
255,Lynne Dozier,Яндекс.Музыка,3.8,Teams,6.2,12-09-2022,1.0
1027,Emmie Jenkins,Яндекс.Музыка,2.9,Teams,7.1,12-09-2022,1.0
1830,Robert Locke,Яндекс.Музыка,6.1,PgAdmin4,3.9,12-09-2022,0.5
1949,Anna Lauer,Яндекс.Музыка,3.9,PyCharm,6.1,12-09-2022,0.5
2157,Allison Sharkey,Яндекс.Музыка,3.2,PyCharm,6.8,13-09-2022,2.5
2401,Laura Acker,Twitch,3.7,Teams,6.3,13-09-2022,2.0
573,Evelyn Moran,Яндекс.Музыка,6.1,PgAdmin4,3.9,13-09-2022,0.5
428,Ann Flanagan,Twitch,3.5,Git,6.5,13-09-2022,1.5
761,William Dixon,YouTube,3.3,PgAdmin4,6.7,13-09-2022,0.5
2683,George Chausse,YouTube,3.0,Git,7.0,13-09-2022,0.5
509,Anthony Wright,YouTube,2.2,Teams,7.8,13-09-2022,1.0
260,Lynne Dozier,Twitch,3.9,Teams,6.1,13-09-2022,1.0
2943,Jay Traficante,YouTube,7.5,Git,2.5,13-09-2022,0.5
220,Salvatore Ketron,Twitch,3.8,PyCharm,6.2,13-09-2022,1.5
1701,Dorthea Guyton,YouTube,2.3,PgAdmin4,7.7,13-09-2022,0.0
2816,Maxie Banks,Яндекс.Музыка,4.0,Git,6.0,13-09-2022,1.0
2000,Elinor Hill,Twitch,3.3,Git,6.7,13-09-2022,2.5
538,Kenneth Harvey,Яндекс.Музыка,2.5,PgAdmin4,7.5,13-09-2022,1.5
2176,Wendy Orr,Twitch,2.4,PgAdmin4,7.6,13-09-2022,0.5
2781,Max Ceasar,Яндекс.Музыка,3.4,Teams,6.6,13-09-2022,0.0
2251,Raymond Trevino,YouTube,3.6,PgAdmin4,6.4,13-09-2022,0.5
87,Jerome Lawrence,YouTube,3.9,PyCharm,6.1,13-09-2022,1.0
2062,Wilma Harden,Twitch,3.5,PyCharm,6.5,13-09-2022,1.0
938,Glenda Boswell,YouTube,3.2,PgAdmin4,6.8,13-09-2022,1.0
2536,Megan Elizondo,Twitch,2.2,PyCharm,7.8,13-09-2022,1.5
2274,Raymond Trevino,Twitch,3.6,PyCharm,6.4,14-09-2022,1.0
2738,Marvin Wilson,Twitch,3.1,PgAdmin4,6.9,14-09-2022,0.5
2829,Bruce Makela,Twitch,7.9,Git,2.1,14-09-2022,1.0
1005,Priscilla Boyd,Twitch,7.1,Teams,2.9,14-09-2022,1.5
1991,Elinor Hill,Twitch,3.4,PyCharm,6.6,14-09-2022,0.5
2784,Max Ceasar,Twitch,2.4,Teams,7.6,14-09-2022,1.0
882,Michael Cuneo,Яндекс.Музыка,2.6,PyCharm,7.4,14-09-2022,0.0
833,Janel Peeler,YouTube,2.4,Teams,7.6,14-09-2022,0.0
2051,Wilma Harden,Яндекс.Музыка,2.7,PgAdmin4,7.3,14-09-2022,0.5
69,Jerome Lawrence,Яндекс.Музыка,3.7,Teams,6.3,14-09-2022,0.5
772,William Dixon,YouTube,3.1,PgAdmin4,6.9,14-09-2022,1.0
404,Rose Vanatta,YouTube,3.9,Teams,6.1,14-09-2022,1.5
2406,Laura Acker,YouTube,3.3,Teams,6.7,14-09-2022,0.5
1895,Ray Zanola,Twitch,2.2,Teams,7.8,14-09-2022,0.5
1729,Irene Semmes,YouTube,3.0,Teams,7.0,14-09-2022,1.5
1784,Joe Gordon,YouTube,4.0,Teams,6.0,14-09-2022,1.5
1709,Dorthea Guyton,Twitch,2.6,PyCharm,7.4,14-09-2022,1.5
1970,Curtis Davis,YouTube,3.9,Teams,6.1,14-09-2022,1.0
545,Dwayne Williams,Яндекс.Музыка,2.5,Git,7.5,14-09-2022,1.0
1575,John Galvin,Яндекс.Музыка,2.7,PgAdmin4,7.3,14-09-2022,0.0
321,David Orr,YouTube,2.2,Teams,7.8,14-09-2022,0.0
48,Sandra Cox,YouTube,2.5,PyCharm,7.5,14-09-2022,1.0
1478,Natasha Andrews,Twitch,3.7,Git,6.3,14-09-2022,0.0
630,Randy Balch,Twitch,2.6,Teams,7.4,14-09-2022,1.0
2434,Donnie Flores,Яндекс.Музыка,3.7,Teams,6.3,14-09-2022,1.5
270,Lisa Bailes,Яндекс.Музыка,3.7,Teams,6.3,15-09-2022,1.5
1173,Howard Barnes,YouTube,2.3,PyCharm,7.7,15-09-2022,1.0
2328,Lyndon Falls,Яндекс.Музыка,2.9,PgAdmin4,7.1,15-09-2022,1.0
982,Mary Remis,YouTube,6.4,Git,3.6,15-09-2022,1.5
1388,Anthony Hankerson,Яндекс.Музыка,2.8,Teams,7.2,15-09-2022,0.5
2927,Gary Richardson,YouTube,2.1,PyCharm,7.9,15-09-2022,2.0
2129,Scott Self,Яндекс.Музыка,3.0,Git,7.0,15-09-2022,1.5
74,Jerome Lawrence,Яндекс.Музыка,3.8,Teams,6.2,15-09-2022,0.0
2879,Gloria Schmitz,Twitch,3.5,Git,6.5,15-09-2022,1.0
1806,Carol Chapman,Яндекс.Музыка,3.5,Teams,6.5,15-09-2022,1.5
444,Ann Flanagan,Twitch,3.5,PyCharm,6.5,15-09-2022,2.5
2734,Marvin Wilson,Twitch,2.9,Teams,7.1,15-09-2022,0.0
1972,Curtis Davis,Twitch,3.5,PgAdmin4,6.5,15-09-2022,0.5
1355,Jacob Cole,Twitch,3.3,Git,6.7,15-09-2022,0.0
2305,Robert Bennett,YouTube,3.9,Git,6.1,15-09-2022,2.5
367,Jeffrey Crumley,Яндекс.Музыка,2.2,Git,7.8,15-09-2022,2.0
254,Lynne Dozier,Twitch,2.5,PyCharm,7.5,15-09-2022,1.0
151,Leah Mendoza,Twitch,3.0,Git,7.0,15-09-2022,1.0
1647,David Lott,Яндекс.Музыка,2.8,PyCharm,7.2,15-09-2022,0.0
2543,Megan Elizondo,YouTube,2.6,Git,7.4,15-09-2022,1.5
319,David Orr,Яндекс.Музыка,2.8,PgAdmin4,7.2,15-09-2022,1.0
1444,Lachelle Armstrong,YouTube,2.3,Git,7.7,15-09-2022,1.0
1044,Emmie Jenkins,Twitch,2.5,Teams,7.5,15-09-2022,1.0
2421,Laura Acker,Twitch,3.9,Teams,6.1,15-09-2022,0.0
21,Paul Glass,YouTube,2.6,Git,7.4,15-09-2022,1.0
2436,Donnie Flores,Яндекс.Музыка,2.9,Teams,7.1,15-09-2022,1.0
2669,Jimmy Williamson,Яндекс.Музыка,2.9,PyCharm,7.1,15-09-2022,0.5
574,Evelyn Moran,Яндекс.Музыка,3.5,Teams,6.5,15-09-2022,0.5
1997,Elinor Hill,Twitch,2.8,PyCharm,7.2,15-09-2022,1.0
177,Leah Mendoza,Яндекс.Музыка,4.0,PgAdmin4,6.0,16-09-2022,1.5
400,Rose Vanatta,Twitch,2.1,Teams,7.9,16-09-2022,1.5
1981,Elinor Hill,Яндекс.Музыка,3.0,PyCharm,7.0,16-09-2022,2.0
862,Lacie Jennings,YouTube,3.6,PyCharm,6.4,16-09-2022,1.0
1453,Lachelle Armstrong,YouTube,3.7,PyCharm,6.3,16-09-2022,0.5
609,Marvin Hansen,YouTube,3.0,Teams,7.0,16-09-2022,1.0
1934,Anna Lauer,Twitch,3.1,Git,6.9,16-09-2022,0.5
1271,Lois Harrington,Twitch,3.9,PyCharm,6.1,16-09-2022,1.0
88,Jerome Lawrence,Twitch,3.1,Git,6.9,16-09-2022,1.0
2016,Ruby Dicus,Twitch,7.6,Teams,2.4,16-09-2022,1.0
1899,Ray Zanola,YouTube,3.3,Git,6.7,16-09-2022,2.5
1805,Carol Chapman,Twitch,2.6,Teams,7.4,16-09-2022,1.0
1758,Charles Brown,YouTube,7.8,Git,2.2,16-09-2022,0.5
2418,Laura Acker,YouTube,2.3,PgAdmin4,7.7,16-09-2022,1.0
299,Lisa Bailes,Twitch,3.1,Teams,6.9,16-09-2022,0.5
1700,Dorthea Guyton,YouTube,2.6,Git,7.4,16-09-2022,2.5
216,Salvatore Ketron,YouTube,3.5,Git,6.5,16-09-2022,0.0
2473,Kathryn Ford,Яндекс.Музыка,2.4,PyCharm,7.6,16-09-2022,1.0
2655,Jimmy Williamson,YouTube,3.3,Git,6.7,16-09-2022,0.0
263,Lynne Dozier,Яндекс.Музыка,2.9,Teams,7.1,17-09-2022,0.5
379,Jeffrey Crumley,Яндекс.Музыка,2.8,Git,7.2,17-09-2022,1.5
804,Alice Washington,YouTube,3.5,PgAdmin4,6.5,17-09-2022,1.0
729,Brent Degan,YouTube,2.2,Teams,7.8,17-09-2022,1.0
2998,Jeanne Taylor,Яндекс.Музыка,3.5,PyCharm,6.5,17-09-2022,0.5
1011,Priscilla Boyd,YouTube,8.4,PyCharm,1.6,17-09-2022,2.0
1383,Anthony Hankerson,Яндекс.Музыка,7.4,Git,2.6,17-09-2022,2.0
1657,David Herman,Яндекс.Музыка,2.4,Teams,7.6,17-09-2022,1.0
1616,Jerry Joy,Яндекс.Музыка,2.5,Git,7.5,17-09-2022,0.5
1720,Irene Semmes,YouTube,3.7,PgAdmin4,6.3,17-09-2022,0.5
961,Mary Remis,Twitch,2.7,PyCharm,7.3,17-09-2022,1.5
1257,Tonya Rhodes,Twitch,2.3,PgAdmin4,7.7,17-09-2022,2.0
207,Yvette Dugas,YouTube,2.2,Git,7.8,17-09-2022,1.0
2733,Marvin Wilson,Twitch,2.4,PgAdmin4,7.6,17-09-2022,1.0
1083,William Diaz,Яндекс.Музыка,3.9,Teams,6.1,17-09-2022,0.5
2092,Rafael Lampe,YouTube,7.7,PgAdmin4,2.3,17-09-2022,1.0
1176,Howard Barnes,Twitch,2.1,PyCharm,7.9,17-09-2022,1.0
2339,Lyndon Falls,YouTube,3.1,Teams,6.9,17-09-2022,1.5
1975,Curtis Davis,YouTube,2.6,Teams,7.4,17-09-2022,2.0
2895,Amanda Leatham,YouTube,2.5,PgAdmin4,7.5,17-09-2022,1.0
482,Anthony Wright,Twitch,3.0,Git,7.0,17-09-2022,0.5
1205,Thersa Willhite,Twitch,2.7,Git,7.3,17-09-2022,1.0
1521,Linda Valdez,YouTube,2.5,Teams,7.5,17-09-2022,1.0
1812,Carol Chapman,YouTube,3.6,Git,6.4,17-09-2022,1.5
1377,Jacob Cole,YouTube,3.6,PgAdmin4,6.4,17-09-2022,0.5
1028,Emmie Jenkins,YouTube,6.0,Teams,4.0,17-09-2022,0.5
628,Marvin Hansen,YouTube,2.2,PyCharm,7.8,17-09-2022,0.5
1125,Nicole Natalie,Яндекс.Музыка,2.6,PyCharm,7.4,18-09-2022,1.0
314,David Orr,YouTube,3.0,PyCharm,7.0,18-09-2022,1.5
1545,Thomas Poore,YouTube,3.2,PyCharm,6.8,18-09-2022,1.0
58,Sandra Cox,Twitch,2.1,Git,7.9,18-09-2022,1.0
2742,Marvin Wilson,YouTube,4.0,PgAdmin4,6.0,18-09-2022,0.5
1763,Charles Brown,Яндекс.Музыка,2.7,Teams,7.3,18-09-2022,1.5
2411,Laura Acker,YouTube,3.9,PgAdmin4,6.1,18-09-2022,2.0
1058,Rogelio Degeyter,Яндекс.Музыка,3.9,PyCharm,6.1,18-09-2022,1.0
578,Evelyn Moran,Twitch,3.9,PgAdmin4,6.1,18-09-2022,1.0
394,Rose Vanatta,Twitch,3.1,PgAdmin4,6.9,18-09-2022,1.5
2240,Joseph Pike,Twitch,3.6,PgAdmin4,6.4,18-09-2022,0.5
726,Brent Degan,YouTube,3.6,PyCharm,6.4,18-09-2022,1.5
1984,Elinor Hill,Twitch,3.0,PyCharm,7.0,18-09-2022,1.0
1224,Thersa Willhite,YouTube,3.4,Git,6.6,18-09-2022,1.0
2065,Wilma Harden,Twitch,2.1,Git,7.9,19-09-2022,0.5
2437,Donnie Flores,Яндекс.Музыка,3.4,Git,6.6,19-09-2022,1.0
2851,Gloria Schmitz,YouTube,3.6,PyCharm,6.4,19-09-2022,1.5
1956,Curtis Davis,YouTube,2.5,PgAdmin4,7.5,19-09-2022,1.5
554,Dwayne Williams,Яндекс.Музыка,4.0,PgAdmin4,6.0,19-09-2022,2.0
1287,Lois Harrington,Twitch,2.5,PgAdmin4,7.5,19-09-2022,1.0
324,David Orr,Twitch,4.0,Teams,6.0,19-09-2022,1.5
1535,Thomas Poore,YouTube,2.6,PyCharm,7.4,19-09-2022,0.5
2636,Larry Williamson,Twitch,2.8,Git,7.2,19-09-2022,1.0
360,Jeffrey Crumley,Яндекс.Музыка,3.3,PgAdmin4,6.7,19-09-2022,1.5
2253,Raymond Trevino,Яндекс.Музыка,3.0,PgAdmin4,7.0,19-09-2022,3.0
2228,Joseph Pike,Яндекс.Музыка,2.1,Teams,7.9,19-09-2022,1.5
1246,Tonya Rhodes,Twitch,2.6,PgAdmin4,7.4,19-09-2022,1.0
82,Jerome Lawrence,Яндекс.Музыка,2.7,PyCharm,7.3,19-09-2022,1.5
1613,Jerry Joy,YouTube,7.6,PgAdmin4,2.4,19-09-2022,0.5
1811,Carol Chapman,YouTube,3.8,Git,6.2,19-09-2022,1.0
2513,Michelle Robbins,Twitch,2.2,PyCharm,7.8,19-09-2022,2.5
1886,Shirley Murphree,YouTube,2.5,Git,7.5,20-09-2022,2.5
2438,Donnie Flores,Twitch,7.9,PyCharm,2.1,20-09-2022,0.5
1628,David Lott,YouTube,3.9,PyCharm,6.1,20-09-2022,0.5
2601,Florence Smith,Twitch,3.6,PgAdmin4,6.4,20-09-2022,1.0
441,Ann Flanagan,YouTube,2.4,Teams,7.6,20-09-2022,1.0
1495,Natasha Andrews,Twitch,2.0,PgAdmin4,8.0,20-09-2022,1.0
2009,Elinor Hill,Twitch,3.8,PgAdmin4,6.2,20-09-2022,0.5
845,Lacie Jennings,Яндекс.Музыка,2.5,Teams,7.5,20-09-2022,1.0
2201,Barry Powell,Twitch,3.8,PyCharm,6.2,20-09-2022,1.0
1062,Rogelio Degeyter,Twitch,3.3,Git,6.7,20-09-2022,0.5
2663,Jimmy Williamson,Twitch,2.3,Teams,7.7,20-09-2022,1.0
1919,Ray Zanola,Twitch,3.4,Git,6.6,20-09-2022,0.5
203,Yvette Dugas,Twitch,7.4,PyCharm,2.6,20-09-2022,1.0
539,Kenneth Harvey,Яндекс.Музыка,3.2,PyCharm,6.8,20-09-2022,1.0
1816,Carol Chapman,Яндекс.Музыка,2.3,Teams,7.7,20-09-2022,2.0
2765,Max Ceasar,Twitch,3.0,Teams,7.0,20-09-2022,1.5
290,Lisa Bailes,Яндекс.Музыка,3.2,PgAdmin4,6.8,20-09-2022,1.0
160,Leah Mendoza,Twitch,3.3,PyCharm,6.7,20-09-2022,2.0
372,Jeffrey Crumley,Яндекс.Музыка,3.0,PyCharm,7.0,20-09-2022,0.5
1533,Thomas Poore,Яндекс.Музыка,6.3,Teams,3.7,20-09-2022,1.0
734,Brent Degan,Twitch,2.2,Git,7.8,21-09-2022,1.0
127,John Vest,Яндекс.Музыка,2.7,PyCharm,7.3,21-09-2022,1.0
2968,Jay Traficante,Яндекс.Музыка,3.5,Teams,6.5,21-09-2022,0.5
52,Sandra Cox,YouTube,3.4,PyCharm,6.6,21-09-2022,1.0
195,Yvette Dugas,Яндекс.Музыка,2.7,Git,7.3,21-09-2022,2.0
175,Leah Mendoza,Яндекс.Музыка,2.6,Git,7.4,21-09-2022,2.0
2475,Kathryn Ford,Twitch,7.7,Git,2.3,21-09-2022,0.0
2827,Bruce Makela,Яндекс.Музыка,2.4,PyCharm,7.6,21-09-2022,0.5
1169,Joyce Osborne,Twitch,4.0,Teams,6.0,21-09-2022,1.0
2578,Eliz Urban,Twitch,3.9,PgAdmin4,6.1,21-09-2022,1.5
1681,Dorthea Guyton,YouTube,2.5,PgAdmin4,7.5,21-09-2022,1.5
1196,Howard Barnes,Twitch,3.8,Git,6.2,21-09-2022,1.0
2704,Ann Gardner,Яндекс.Музыка,2.8,PgAdmin4,7.2,21-09-2022,1.5
1939,Anna Lauer,Twitch,3.3,Git,6.7,21-09-2022,2.0
591,Evelyn Moran,Twitch,2.6,Git,7.4,21-09-2022,1.0
2899,Amanda Leatham,YouTube,3.6,Teams,6.4,21-09-2022,2.0
432,Ann Flanagan,Twitch,3.2,PgAdmin4,6.8,21-09-2022,2.5
86,Jerome Lawrence,Twitch,3.5,PgAdmin4,6.5,21-09-2022,1.0
2287,Robert Bennett,YouTube,3.9,Git,6.1,21-09-2022,1.5
406,Rose Vanatta,Яндекс.Музыка,3.3,Git,6.7,21-09-2022,3.0
2873,Gloria Schmitz,YouTube,3.1,PyCharm,6.9,21-09-2022,1.0
10,Paul Glass,Twitch,4.0,Teams,6.0,21-09-2022,1.0
2530,Megan Elizondo,Twitch,2.7,Teams,7.3,21-09-2022,1.0
2760,Max Ceasar,Яндекс.Музыка,2.3,Teams,7.7,21-09-2022,1.5
1528,Linda Valdez,YouTube,6.1,Git,3.9,22-09-2022,1.5
1311,Ralph Roache,Twitch,3.6,Teams,6.4,22-09-2022,0.5
4,Paul Glass,Яндекс.Музыка,3.0,Teams,7.0,22-09-2022,1.5
1734,Irene Semmes,Яндекс.Музыка,2.5,PgAdmin4,7.5,22-09-2022,0.5
1203,Thersa Willhite,YouTube,4.0,Teams,6.0,22-09-2022,0.5
274,Lisa Bailes,YouTube,3.0,PgAdmin4,7.0,22-09-2022,2.0
2876,Gloria Schmitz,Яндекс.Музыка,2.6,Teams,7.4,22-09-2022,1.5
1337,Steve Wolcott,Twitch,3.9,Git,6.1,22-09-2022,0.5
1145,Joyce Osborne,Яндекс.Музыка,3.5,PgAdmin4,6.5,22-09-2022,1.0
2031,Ruby Dicus,Twitch,2.6,Teams,7.4,22-09-2022,0.0
2713,Ann Gardner,Яндекс.Музыка,2.6,Git,7.4,22-09-2022,0.5
521,Kenneth Harvey,Twitch,2.2,PyCharm,7.8,22-09-2022,0.5
2658,Jimmy Williamson,Twitch,3.0,Git,7.0,22-09-2022,0.5
2420,Laura Acker,Twitch,2.3,PgAdmin4,7.7,22-09-2022,2.0
2353,Sarah Harwood,Twitch,3.0,Teams,7.0,22-09-2022,3.0
788,Alice Washington,Twitch,2.3,Teams,7.7,22-09-2022,1.0
855,Lacie Jennings,Яндекс.Музыка,2.2,PgAdmin4,7.8,22-09-2022,1.5
874,Michael Cuneo,Яндекс.Музыка,3.5,PyCharm,6.5,22-09-2022,1.0
2155,Allison Sharkey,Яндекс.Музыка,2.8,PgAdmin4,7.2,22-09-2022,1.0
193,Yvette Dugas,Яндекс.Музыка,2.6,Teams,7.4,22-09-2022,1.0
2231,Joseph Pike,Twitch,3.3,PyCharm,6.7,22-09-2022,0.5
1060,Rogelio Degeyter,Twitch,3.5,PgAdmin4,6.5,22-09-2022,0.5
2833,Bruce Makela,Twitch,3.9,PyCharm,6.1,23-09-2022,1.0
1969,Curtis Davis,YouTube,3.9,Teams,6.1,23-09-2022,0.5
694,Louis Stater,Twitch,2.2,PgAdmin4,7.8,23-09-2022,0.5
1493,Natasha Andrews,Яндекс.Музыка,2.2,Git,7.8,23-09-2022,2.5
1785,Joe Gordon,Яндекс.Музыка,2.2,Git,7.8,23-09-2022,0.0
2439,Donnie Flores,YouTube,8.1,Teams,1.9,23-09-2022,2.0
2001,Elinor Hill,Яндекс.Музыка,2.7,Git,7.3,23-09-2022,0.0
2091,Rafael Lampe,Яндекс.Музыка,2.3,PyCharm,7.7,23-09-2022,1.5
2324,Lyndon Falls,YouTube,3.9,PgAdmin4,6.1,23-09-2022,0.5
664,Albert Ortiz,Twitch,3.7,PyCharm,6.3,23-09-2022,1.0
2602,Florence Smith,YouTube,3.5,PyCharm,6.5,23-09-2022,0.5
1017,Priscilla Boyd,YouTube,3.3,PyCharm,6.7,23-09-2022,1.0
1116,Nicole Natalie,Яндекс.Музыка,2.3,Teams,7.7,23-09-2022,0.5
464,Dorathy Lander,Яндекс.Музыка,2.9,Git,7.1,23-09-2022,2.0
1900,Ray Zanola,YouTube,6.4,PyCharm,3.6,23-09-2022,0.5
2752,Marvin Wilson,Яндекс.Музыка,3.1,Teams,6.9,24-09-2022,0.0
1624,David Lott,YouTube,3.3,Git,6.7,24-09-2022,1.5
2956,Jay Traficante,YouTube,3.4,Teams,6.6,24-09-2022,2.5
1810,Carol Chapman,Twitch,3.3,Teams,6.7,24-09-2022,1.0
279,Lisa Bailes,Twitch,2.1,Git,7.9,24-09-2022,1.5
411,Rose Vanatta,Яндекс.Музыка,2.7,PyCharm,7.3,24-09-2022,1.0
1180,Howard Barnes,Яндекс.Музыка,2.2,PyCharm,7.8,24-09-2022,1.0
2194,Barry Powell,YouTube,2.4,Git,7.6,24-09-2022,1.5
542,Dwayne Williams,YouTube,3.9,PyCharm,6.1,24-09-2022,0.5
877,Michael Cuneo,YouTube,2.6,Teams,7.4,24-09-2022,1.0
497,Anthony Wright,YouTube,2.9,PgAdmin4,7.1,24-09-2022,1.5
2544,Megan Elizondo,Яндекс.Музыка,3.5,Teams,6.5,24-09-2022,1.0
2357,Sarah Harwood,YouTube,3.8,Teams,6.2,24-09-2022,1.0
1731,Irene Semmes,YouTube,3.9,PgAdmin4,6.1,24-09-2022,0.5
817,Janel Peeler,Twitch,2.5,PyCharm,7.5,24-09-2022,2.0
2469,Kathryn Ford,Twitch,2.6,PyCharm,7.4,24-09-2022,1.0
1902,Ray Zanola,YouTube,3.6,Git,6.4,24-09-2022,1.0
2090,Rafael Lampe,YouTube,8.8,Git,1.2,24-09-2022,0.5
369,Jeffrey Crumley,YouTube,2.3,PgAdmin4,7.7,24-09-2022,1.0
2861,Gloria Schmitz,YouTube,4.0,Teams,6.0,24-09-2022,0.0
2491,Michelle Robbins,Twitch,2.5,Git,7.5,24-09-2022,1.0
2795,Maxie Banks,YouTube,6.9,Teams,3.1,24-09-2022,0.5
1963,Curtis Davis,Яндекс.Музыка,2.5,PyCharm,7.5,25-09-2022,0.5
388,Jeffrey Crumley,Twitch,3.5,PgAdmin4,6.5,25-09-2022,0.5
2818,Maxie Banks,YouTube,3.4,PyCharm,6.6,25-09-2022,2.0
43,Sandra Cox,Twitch,8.9,PgAdmin4,1.1,25-09-2022,1.0
2046,Wilma Harden,Twitch,2.5,PyCharm,7.5,25-09-2022,1.5
678,Albert Ortiz,YouTube,2.8,PgAdmin4,7.2,25-09-2022,1.5
105,Lisa Johnston,YouTube,3.1,PgAdmin4,6.9,25-09-2022,1.5
2005,Elinor Hill,Twitch,3.5,PgAdmin4,6.5,25-09-2022,2.0
541,Dwayne Williams,YouTube,2.1,PyCharm,7.9,25-09-2022,1.0
1310,Ralph Roache,Twitch,2.2,PyCharm,7.8,25-09-2022,2.0
1611,Jerry Joy,Twitch,2.6,Git,7.4,25-09-2022,2.0
987,Mary Remis,Яндекс.Музыка,2.8,PyCharm,7.2,25-09-2022,0.0
2643,Jimmy Williamson,YouTube,2.6,PgAdmin4,7.4,25-09-2022,0.5
2595,Florence Smith,Яндекс.Музыка,8.2,Git,1.8,25-09-2022,1.0
2710,Ann Gardner,Яндекс.Музыка,3.8,Git,6.2,25-09-2022,1.0
779,William Dixon,YouTube,2.9,Git,7.1,25-09-2022,1.0
583,Evelyn Moran,Яндекс.Музыка,3.7,Git,6.3,25-09-2022,1.0
2460,Kathryn Ford,Яндекс.Музыка,2.1,PyCharm,7.9,25-09-2022,1.5
2386,Nellie Alexander,Яндекс.Музыка,3.1,Teams,6.9,26-09-2022,0.0
2247,Joseph Pike,YouTube,2.7,PgAdmin4,7.3,26-09-2022,1.0
2840,Bruce Makela,Яндекс.Музыка,2.9,Teams,7.1,26-09-2022,3.0
2319,Lyndon Falls,Twitch,2.9,Teams,7.1,26-09-2022,0.0
2212,Barry Powell,Twitch,3.1,PyCharm,6.9,26-09-2022,1.0
1447,Lachelle Armstrong,Яндекс.Музыка,3.2,PyCharm,6.8,26-09-2022,0.5
